交易年,消费大区,业务中类,首购订单数,复购订单数,唤醒订单数,会员数,作品数,款数,交易金额,交易件数,订单数,吊牌价均值,吊牌价标准差,吊牌价最小值,吊牌价10分位,吊牌价25分位,吊牌价中位数,吊牌价75分位,吊牌价90分位,吊牌价最大值,成交价均值,成交价标准差
2023,可隆-西北,配件,615,759,220,1391,2329,1671,776079.25,2329,1594,483.41,108.43,277.4,347.87,412.93,483.41,553.89,618.95,711.11,340.78,73.37
2023,可隆-西北,针织夹克,416,432,117,902,1343,568,1337651.85,1343,965,1351.86,315.69,752.04,957.24,1146.66,1351.86,1557.06,1746.48,2014.82,997.36,252.5
2023,可隆-西北,长袖T恤,531,1092,180,1462,2958,1764,1504271.45,2958,1803,729.91,103.15,533.92,600.97,662.86,729.91,796.96,858.85,946.53,479.66,84.83
2023,可隆-西北,长裤,1030,969,465,2181,4613,1723,6029665.07,4613,2464,1415.92,249.6,941.68,1103.92,1253.68,1415.92,1578.15,1727.91,1940.07,1389.98,289.33
2023,可隆-西北,防水夹克,1323,1624,279,2957,4772,3495,13726208.92,4772,3226,3304.02,480.69,2390.71,2703.16,2991.58,3304.02,3616.47,3904.89,4313.48,2732.61,531.29
2023,可隆-西北,防风夹克,601,768,231,1442,2255,1003,4585635.28,2255,1600,3053.14,530.07,2046.01,2390.55,2708.59,3053.14,3397.68,3715.72,4166.28,2023.41,287.52
2023,可隆-西北,鞋,858,785,185,1414,2667,1110,3746978.95,2667,1828,2105.43,339.79,1459.83,1680.69,1884.57,2105.43,2326.3,2530.18,2819.0,1381.28,278.92
2023,可隆-西北,马夹,303,290,143,598,1112,764,1552903.09,1112,736,2031.02,366.63,1334.43,1572.73,1792.71,2031.02,2269.32,2489.3,2800.93,1423.42,278.22
2023,可隆-青海,POLO,277,247,89,565,971,520,716702.43,971,613,951.66,232.96,509.04,660.46,800.24,951.66,1103.08,1242.85,1440.87,669.88,124.54
2023,可隆-青海,三合一夹克,77,155,9,230,433,153,1315764.59,433,241,4352.56,800.28,2832.02,3352.2,3832.37,4352.56,4872.74,5352.91,6033.15,3199.12,504.52
2023,可隆-青海,其他,74,69,14,125,254,141,52169.92,254,157,253.79,43.05,171.98,199.97,225.8,253.79,281.77,307.61,344.2,221.31,36.76
2023,可隆-青海,卫衣,166,218,56,504,844,628,713191.06,844,440,1184.09,177.14,847.52,962.66,1068.95,1184.09,1299.24,1405.52,1556.1,907.55,195.34
2023,可隆-青海,抓绒夹克,195,292,18,401,716,475,892652.14,716,505,1598.51,492.27,663.2,983.17,1278.53,1598.51,1918.48,2213.84,2632.27,1231.05,229.19
2023,可隆-青海,棉服,145,162,19,278,482,266,1043429.88,482,326,2723.23,757.07,1284.79,1776.88,2231.13,2723.23,3215.32,3669.57,4313.08,2054.13,264.17
2023,可隆-青海,短袖T恤,165,287,50,436,649,276,412073.8,649,502,800.72,160.07,496.59,600.63,696.67,800.72,904.76,1000.8,1136.86,619.2,137.03
2023,可隆-青海,短裤,122,289,28,314,721,344,357741.02,721,439,789.06,198.74,411.46,540.64,659.88,789.06,918.24,1037.48,1206.41,509.17,106.96
2023,可隆-青海,羽绒服,120,154,38,259,611,422,1822033.31,611,312,4001.95,578.67,2902.49,3278.62,3625.82,4001.95,4378.09,4725.28,5217.15,3132.75,379.67
2023,可隆-青海,衬衫,126,262,42,354,631,323,502212.17,631,430,1072.44,275.77,548.48,727.73,893.19,1072.44,1251.69,1417.15,1651.55,810.02,188.17
2023,可隆-青海,软壳夹克,255,406,68,601,933,671,1690609.95,933,729,2763.72,537.18,1743.08,2092.25,2414.55,2763.72,3112.89,3435.2,3891.81,1779.05,254.74
2023,可隆-青海,连衣裙,25,37,8,64,116,55,96619.62,116,70,1531.68,467.17,644.06,947.72,1228.02,1531.68,1835.34,2115.64,2512.73,907.9,250.81
2023,可隆-青海,配件,225,125,74,346,668,293,234489.6,668,424,451.91,104.41,253.54,321.4,384.05,451.91,519.77,582.42,671.16,366.23,101.62
2023,可隆-青海,针织夹克,161,195,23,366,542,389,532965.28,542,379,1338.44,332.14,707.38,923.27,1122.55,1338.44,1554.33,1753.62,2035.94,954.01,181.25
2023,可隆-青海,长袖T恤,242,255,52,490,843,372,449752.79,843,549,1003.99,183.55,655.24,774.55,884.68,1003.99,1123.3,1233.43,1389.45,571.08,158.13
2023,可隆-青海,长裤,300,177,67,530,877,431,615201.68,877,544,1185.76,201.95,802.06,933.32,1054.49,1185.76,1317.02,1438.19,1609.84,740.01,144.59
2023,可隆-青海,防水夹克,348,425,146,821,1232,819,3030306.88,1232,919,3769.37,1041.81,1789.93,2467.1,3092.19,3769.37,4446.55,5071.63,5957.17,2531.62,558.9
2023,可隆-青海,防风夹克,154,318,56,431,817,496,1180308.94,817,528,2094.68,502.75,1139.46,1466.25,1767.9,2094.68,2421.47,2723.11,3150.45,1673.91,385.5
2023,可隆-青海,鞋,259,327,48,475,1013,483,1366103.36,1013,634,1857.64,340.57,1210.56,1431.93,1636.27,1857.64,2079.01,2283.35,2572.84,1329.87,191.66
2023,可隆-青海,马夹,93,225,21,256,609,242,1052622.12,609,339,1955.22,422.14,1153.15,1427.54,1680.83,1955.22,2229.61,2482.89,2841.71,1641.71,343.73
2023,总体,POLO,10810,12819,3147,22769,43774,22526,30840266.19,43774,26776,979.5049732718052,208.72384748937725,357.02,718.6012505140038,843.8363446338009,979.5049732718052,1115.1769673778954,1240.4110912870651,1524.38,693.8090939827295,124.26684744368802
2023,总体,三合一夹克,7644,10515,2163,16264,30916,17408,90404831.27,30916,20322,4179.854261223962,850.6886450381679,1844.33,3116.4941234312328,3626.905968754043,4179.854261223962,4732.802310130676,5243.214509315565,7834.62,2879.747631647044,508.989126342347
2023,总体,其他,2571,3048,857,5494,10015,5398,2029247.54,10015,6476,284.3306050923615,62.98312631053419,118.33,205.60168047928107,243.39181527708436,284.3306050923615,325.2692930604094,363.06089665501753,562.65,200.2541198202696,35.39833050424364
2023,总体,卫衣,11667,14151,4144,25656,49065,22955,42955896.24,49065,29962,1148.9403332314278,283.6424926118414,412.44,794.3865403036788,964.5708093345562,1148.9403332314278,1333.3084000815247,1503.494710282279,2032.42,855.4105248140223,162.25023642107408
2023,总体,抓绒夹克,6760,7427,2017,13246,25254,13984,32716398.13,25254,16204,1719.0236861487288,409.5824784192602,626.48,1207.043913835432,1452.793436287321,1719.0236861487288,1985.252742535836,2231.002960719094,3410.74,1300.2039700641485,251.69723093371348
2023,总体,棉服,7238,8332,1863,14537,26303,14700,55009360.43,26303,17433,2961.544023495419,700.8699315667413,1273.85,2085.4577257347073,2505.9779663916665,2961.544023495419,3417.109666577957,3837.633183287077,5282.82,2107.384451203284,307.3058670113675
2023,总体,短袖T恤,12673,14771,3975,27107,47445,24187,24544862.79,47445,31419,725.3870719780799,166.51520666034355,297.98,517.2443829697545,617.153027716303,725.3870719780799,833.6242312150911,933.5310764042576,1347.27,521.8978948255875,97.97829191695648
2023,总体,短裤,6753,7220,2128,13531,24768,12711,13409663.02,24768,16101,792.5941977551681,174.7635101744186,309.74,574.1373041828165,678.9972351421188,792.5941977551681,906.1895251937984,1011.0467591246772,1283.16,549.631546753876,113.19143007105944
2023,总体,羽绒服,9830,15173,2873,22795,43473,25565,121987373.58,43473,27876,3787.979213764866,959.8906137142594,1515.39,2588.117516619511,3164.0510857313734,3787.979213764866,4411.907929519472,4987.8429784003865,6477.77,2861.0209900397954,591.2375205299841
2023,总体,衬衫,6775,8016,2322,14332,29005,15790,23054304.630000003,29005,17113,1067.1908039993104,223.97322875366316,423.0,787.2274804344079,921.6119431132562,1067.1908039993104,1212.7744547491814,1347.1577434925014,2239.59,801.7080358558868,167.117230822272
2023,总体,软壳夹克,10812,16163,3044,25598,48219,29354,84167059.15,48219,30019,2615.837419067173,646.2731298865592,1122.76,1807.997566312035,2195.7611740185407,2615.837419067173,3035.917289035443,3423.679720442149,4449.11,1764.4122447582904,324.2158991269002
2023,总体,连衣裙,1700,1964,388,3503,6568,3317,6829996.82,6568,4052,1465.1015910475028,374.82995127892815,602.67,996.5667128501829,1221.4622152862364,1465.1015910475028,1708.7401933617537,1933.6383998172955,2606.83,1017.0617859317906,183.12276035322773
2023,总体,配件,7851,10444,2339,18060,32421,18656,10943627.820000002,32421,20634,443.75203170784374,92.79055519570647,200.37,327.76086517997595,383.4371546220042,443.75203170784374,504.0660605780204,559.7435480090066,763.89,333.4990031152648,77.43525461891984
2023,总体,针织夹克,6221,7779,1815,13572,24540,13283,25329752.51,24540,15815,1393.154248573757,304.05782925835365,615.08,1013.0830513447434,1195.5178691931542,1393.154248573757,1590.7909559902198,1773.224358598207,2374.27,1021.014185411573,178.0811140994295
2023,总体,长袖T恤,11475,15150,3281,24918,48685,28473,30586022.78,48685,29906,871.5034612303584,201.0489760706583,345.11,620.1929738112354,740.8211251925645,871.5034612303584,1002.1837101776728,1122.8134509602546,1462.63,608.4137771387491,112.93557728253056
2023,总体,长裤,12352,16660,4336,27198,49989,24180,49803872.53999999,49989,33348,1307.8870779571505,289.63876952929644,550.98,945.8387527255998,1119.6226673868248,1307.8870779571505,1496.151052231491,1669.9351767388828,2300.83,1009.3145666046532,186.57460861389504
2023,总体,防水夹克,16358,22610,5957,37353,72564,41740,170983658.26999998,72564,44925,3391.662719530346,725.249092800838,1512.58,2485.10155655697,2920.252300727633,3391.662719530346,3863.072168568436,4298.2223314591265,5957.17,2368.025914640869,462.6554498098231
2023,总体,防风夹克,9973,11687,2507,20856,38225,19593,65756078.54,38225,24167,2398.039197122302,540.2436523217789,924.83,1722.7326671026813,2046.87985323741,2398.039197122302,2749.199018705036,3073.34442380641,4166.28,1688.9933368214515,325.4336230215827
2023,总体,鞋,9096,11780,2384,19367,37153,19001,53006879.12000001,37153,23260,2095.445717438699,473.2137994240035,982.6,1503.930199445536,1787.8590730223668,2095.445717438699,2403.0347616612385,2686.9640050601565,3641.84,1474.8628530670471,305.1014634080694
2023,总体,马夹,5508,6872,1519,12004,22126,12323,28272711.17,22126,13899,1916.135301003344,480.7818353972702,745.58,1315.1564512338423,1603.6264173370696,1916.135301003344,2228.644034619904,2517.114110096719,3310.24,1288.6860602910604,264.28659676398803
2024,可隆-东北,POLO,1105,1367,221,2492,4704,2370,3871600.71,4704,2693,1136.18,189.28,776.55,899.58,1013.15,1136.18,1259.22,1372.79,1533.68,861.71,152.13
2024,可隆-东北,三合一夹克,725,1390,102,1854,3315,2245,10844855.03,3315,2217,4033.65,683.36,2735.26,3179.45,3589.46,4033.65,4477.83,4887.85,5468.7,3541.65,553.35
2024,可隆-东北,其他,179,172,66,364,568,274,114331.9,568,417,325.46,97.06,141.05,204.14,262.37,325.46,388.55,446.78,529.28,203.1,34.21
2024,可隆-东北,卫衣,2105,1239,730,3178,5516,2351,3969632.52,5516,4074,1252.61,351.03,585.66,813.83,1024.44,1252.61,1480.78,1691.4,1989.78,777.48,104.0
2024,可隆-东北,抓绒夹克,577,647,207,1157,2564,1669,2942334.96,2564,1431,1430.25,289.5,880.19,1068.37,1242.07,1430.25,1618.43,1792.13,2038.21,1165.75,296.49
2024,可隆-东北,棉服,746,868,308,1301,2515,1076,4990278.29,2515,1922,2982.3,773.04,1513.53,2016.01,2479.83,2982.3,3484.78,3948.6,4605.68,1888.03,273.74
2024,可隆-东北,短袖T恤,1576,2755,581,3897,8112,4276,3946838.05,8112,4912,707.58,175.61,373.93,488.07,593.43,707.58,821.72,927.09,1076.35,463.63,82.14
2024,可隆-东北,短裤,700,882,200,1670,3379,1759,1711639.85,3379,1782,744.02,169.72,421.55,531.86,633.7,744.02,854.33,956.17,1100.43,492.51,107.46
2024,可隆-东北,羽绒服,1257,1519,407,2662,3873,1554,8678867.77,3873,3183,3573.95,633.99,2369.37,2781.47,3161.86,3573.95,3986.04,4366.44,4905.33,2382.18,546.15
2024,可隆-东北,衬衫,569,1625,328,1985,3292,1382,2226869.58,3292,2522,1035.17,251.96,556.44,720.21,871.39,1035.17,1198.94,1350.12,1564.29,675.72,161.9
2024,可隆-东北,软壳夹克,1121,1857,418,2619,5358,3027,9942909.98,5358,3396,2525.91,622.56,1343.05,1747.72,2121.25,2525.91,2930.57,3304.1,3833.28,1767.98,240.77
2024,可隆-东北,连衣裙,198,223,68,415,656,427,794034.85,656,489,1598.25,418.44,803.21,1075.2,1326.26,1598.25,1870.24,2121.3,2476.98,1143.97,292.98
2024,可隆-东北,配件,961,636,317,1882,2933,1530,851752.99,2933,1914,384.82,84.61,224.07,279.06,329.83,384.82,439.82,490.58,562.5,268.84,42.99
2024,可隆-东北,针织夹克,837,867,267,1600,3222,1199,4118747.11,3222,1971,1670.23,265.77,1165.27,1338.02,1497.48,1670.23,1842.98,2002.43,2228.33,1349.87,321.8
2024,可隆-东北,长袖T恤,1470,1729,281,2984,4554,2847,2519397.0,4554,3480,737.73,144.74,462.73,556.81,643.65,737.73,831.81,918.65,1041.67,574.87,98.94
2024,可隆-东北,长裤,1288,1707,631,2849,5088,3447,4688706.2,5088,3626,1224.41,199.88,844.63,974.56,1094.49,1224.41,1354.34,1474.27,1644.17,929.76,232.35
2024,可隆-东北,防水夹克,1765,2857,825,4233,9641,4360,32207912.26,9641,5447,3240.48,832.93,1657.92,2199.32,2699.07,3240.48,3781.88,4281.63,4989.62,3173.4,726.98
2024,可隆-东北,防风夹克,1343,1338,161,2400,3935,2907,8219983.56,3935,2842,2509.19,599.99,1369.21,1759.21,2119.2,2509.19,2899.18,3259.17,3769.16,1962.63,326.6
2024,可隆-东北,鞋,811,876,321,1872,3171,1291,4238157.87,3171,2008,2371.88,721.68,1000.69,1469.78,1902.79,2371.88,2840.97,3273.98,3887.4,1340.4,349.69
2024,可隆-东北,马夹,806,541,162,1239,2926,1052,4572971.02,2926,1509,1805.95,566.31,729.97,1098.06,1437.85,1805.95,2174.05,2513.83,2995.19,1562.46,264.06
2024,可隆-华东,POLO,1162,1601,247,2704,4092,1805,3132230.86,4092,3010,995.09,206.58,602.59,736.86,860.81,995.09,1129.37,1253.32,1428.91,750.36,164.8
2024,可隆-华东,三合一夹克,885,1348,398,2146,3873,1531,12812949.05,3873,2631,4423.01,954.18,2610.06,3230.27,3802.79,4423.01,5043.22,5615.74,6426.79,3440.48,452.01
2024,可隆-华东,其他,409,636,32,870,1925,1440,447907.87,1925,1077,309.82,83.75,150.7,205.14,255.39,309.82,364.26,414.51,485.7,237.57,31.84
2024,可隆-华东,卫衣,1212,1842,493,3140,5776,2684,4201027.67,5776,3547,1085.39,161.16,779.18,883.94,980.64,1085.39,1190.15,1286.84,1423.83,704.93,164.77
2024,可隆-华东,抓绒夹克,672,1025,368,1613,3117,1269,3741170.4,3117,2065,1683.6,261.74,1186.29,1356.42,1513.47,1683.6,1853.73,2010.77,2233.25,1198.36,260.66
2024,可隆-华东,棉服,590,1921,159,2495,3453,2163,7014680.56,3453,2670,2911.53,650.28,1676.01,2098.69,2488.85,2911.53,3334.21,3724.38,4277.11,2187.94,549.61
2024,可隆-华东,短袖T恤,1049,1797,329,2816,5059,3616,3237151.16,5059,3175,857.51,164.62,544.73,651.73,750.5,857.51,964.51,1063.28,1203.21,673.12,102.63
2024,可隆-华东,短裤,868,1285,224,1905,3518,2240,2123194.48,3518,2377,848.5,130.2,601.12,685.75,763.87,848.5,933.13,1011.24,1121.91,612.84,140.12
2024,可隆-华东,羽绒服,1297,1496,299,3075,5790,2252,18006588.63,5790,3092,4406.52,659.52,3153.43,3582.12,3977.83,4406.52,4835.21,5230.92,5791.51,3330.42,838.56
2024,可隆-华东,衬衫,582,1272,171,2268,3405,2219,2483158.15,3405,2025,979.99,166.29,664.04,772.13,871.9,979.99,1088.08,1187.85,1329.2,715.99,152.14
2024,可隆-华东,软壳夹克,1440,1823,474,2871,6169,2544,12338479.77,6169,3737,2707.91,710.96,1357.09,1819.21,2245.79,2707.91,3170.03,3596.6,4200.92,2019.08,531.64
2024,可隆-华东,连衣裙,146,435,69,550,1047,685,1185176.1,1047,650,1551.15,332.73,918.96,1135.23,1334.87,1551.15,1767.43,1967.07,2249.89,1147.14,248.74
2024,可隆-华东,配件,1892,1427,564,3159,6074,2290,1597248.07,6074,3883,372.33,112.24,159.08,232.03,299.37,372.33,445.28,512.63,608.03,261.64,59.87
2024,可隆-华东,针织夹克,1650,1032,509,2607,4464,3155,5011334.11,4464,3191,1543.78,270.39,1030.03,1205.79,1368.02,1543.78,1719.54,1881.77,2111.61,1092.01,265.46
2024,可隆-华东,长袖T恤,1604,1860,743,3274,7250,4320,4824386.79,7250,4207,1054.61,206.83,661.64,796.08,920.17,1054.61,1189.05,1313.15,1488.95,699.94,155.85
2024,可隆-华东,长裤,1993,3091,345,4381,8790,6212,8034338.82,8790,5429,1322.34,350.8,655.82,883.84,1094.32,1322.34,1550.36,1760.84,2059.02,948.12,152.78
2024,可隆-华东,防水夹克,2550,2773,682,5764,9336,3519,21516402.6,9336,6005,2919.13,658.26,1668.43,2096.3,2491.26,2919.13,3347.0,3741.96,4301.48,2215.31,454.28
2024,可隆-华东,防风夹克,1150,3072,472,3504,7756,5030,9551270.2,7756,4694,1451.95,364.35,759.69,996.52,1215.13,1451.95,1688.78,1907.38,2217.08,1123.7,198.05
2024,可隆-华东,鞋,1032,1400,357,2158,4234,3147,6506959.4,4234,2789,1890.36,527.43,888.25,1231.08,1547.54,1890.36,2233.19,2549.65,2997.96,1455.01,302.76
2024,可隆-华东,马夹,778,677,228,1353,3114,2197,3647624.65,3114,1683,1719.62,260.67,1224.36,1393.79,1550.19,1719.62,1889.06,2045.46,2267.02,1162.19,152.21
2024,可隆-华北,POLO,1498,1458,971,3273,6343,2546,3762102.09,6343,3927,829.14,239.39,374.29,529.89,673.53,829.14,984.74,1128.38,1331.87,560.93,131.53
2024,可隆-华北,三合一夹克,530,2528,478,2335,4627,2570,13359747.81,4627,3536,4108.76,1182.26,1862.48,2630.94,3340.3,4108.76,4877.23,5586.58,6591.5,2955.71,629.64
2024,可隆-华北,其他,222,546,73,735,1447,770,374462.73,1447,841,299.42,88.34,131.58,189.0,242.0,299.42,356.84,409.84,484.93,242.82,60.95
2024,可隆-华北,卫衣,1162,1882,726,3324,5774,2244,6711978.38,5774,3770,1355.22,349.11,691.91,918.83,1128.3,1355.22,1582.15,1791.62,2088.36,1047.2,217.73
2024,可隆-华北,抓绒夹克,552,662,178,1295,2156,893,2300074.82,2156,1392,1397.26,385.68,664.47,915.16,1146.57,1397.26,1647.96,1879.36,2207.19,1109.58,194.39
2024,可隆-华北,棉服,751,1393,123,1984,4122,2475,11070524.58,4122,2267,3020.25,805.15,1490.47,2013.82,2496.91,3020.25,3543.6,4026.69,4711.07,2662.13,323.77
2024,可隆-华北,短袖T恤,1659,2207,461,4611,7189,3324,3532439.2,7189,4327,805.23,138.3,542.46,632.36,715.34,805.23,895.13,978.11,1095.66,464.99,108.81
2024,可隆-华北,短裤,1108,1060,538,2087,4161,2975,3454026.45,4161,2706,881.16,281.03,347.2,529.87,698.49,881.16,1063.83,1232.45,1471.33,754.69,196.42
2024,可隆-华北,羽绒服,1157,1274,507,2666,4495,2117,8492644.75,4495,2938,3101.87,439.47,2266.87,2552.53,2816.21,3101.87,3387.53,3651.21,4024.76,1939.57,464.52
2024,可隆-华北,衬衫,716,924,155,1553,2940,1061,2104553.57,2940,1795,762.54,115.15,543.76,618.61,687.69,762.54,837.38,906.47,1004.34,696.12,176.34
2024,可隆-华北,软壳夹克,1049,1771,686,2826,5901,3354,12679149.05,5901,3506,2806.72,610.29,1647.16,2043.85,2410.02,2806.72,3203.41,3569.58,4088.33,2193.96,488.31
2024,可隆-华北,连衣裙,194,178,41,377,748,513,986067.74,748,413,1656.36,271.52,1140.47,1316.96,1479.87,1656.36,1832.85,1995.76,2226.56,1342.59,349.8
2024,可隆-华北,配件,939,1569,180,2242,4148,1927,1152741.53,4148,2688,348.54,63.89,227.14,268.68,307.01,348.54,390.08,428.41,482.72,265.11,64.59
2024,可隆-华北,针织夹克,709,984,387,1783,3342,1877,4107279.64,3342,2080,1607.09,503.04,651.32,978.3,1280.12,1607.09,1934.07,2235.89,2663.47,1232.34,168.54
2024,可隆-华北,长袖T恤,924,1232,428,2054,4092,2973,2600373.88,4092,2584,819.41,182.9,471.9,590.79,700.53,819.41,938.3,1048.04,1203.5,604.85,158.63
2024,可隆-华北,长裤,1498,1504,550,3764,4652,3427,4242075.24,4652,3552,1260.58,367.71,561.93,800.94,1021.57,1260.58,1499.58,1720.21,2032.76,894.52,119.49
2024,可隆-华北,防水夹克,2070,2324,800,4675,9979,4954,19050672.59,9979,5194,3090.64,833.75,1506.52,2048.45,2548.7,3090.64,3632.57,4132.82,4841.5,2008.89,296.99
2024,可隆-华北,防风夹克,1345,1710,494,2596,6075,3301,13616566.62,6075,3549,2607.83,542.54,1577.0,1929.65,2255.18,2607.83,2960.48,3286.0,3747.16,2179.33,592.79
2024,可隆-华北,鞋,884,1382,481,2071,4354,1990,7079762.1,4354,2747,2112.38,413.39,1326.94,1595.64,1843.68,2112.38,2381.08,2629.12,2980.5,1711.02,273.58
2024,可隆-华北,马夹,536,920,230,1507,2241,1021,3606949.74,2241,1686,2019.88,579.5,918.82,1295.5,1643.2,2019.88,2396.56,2744.26,3236.84,1634.94,205.94
2024,可隆-华南,POLO,366,828,205,1709,2519,1493,1552761.92,2519,1399,819.18,131.86,568.65,654.36,733.47,819.18,904.89,984.01,1096.09,645.08,141.02
2024,可隆-华南,三合一夹克,957,1100,209,1973,3572,2068,7614196.01,3572,2266,3601.17,628.55,2406.92,2815.48,3192.61,3601.17,4009.72,4386.86,4921.12,2258.27,282.94
2024,可隆-华南,其他,241,231,72,457,606,331,154030.22,606,544,355.5,77.53,208.2,258.59,305.11,355.5,405.89,452.4,518.3,230.53,61.15
2024,可隆-华南,卫衣,1431,1269,571,2351,5288,3194,4847716.93,5288,3271,1262.03,360.28,577.51,811.69,1027.85,1262.03,1496.21,1712.38,2018.61,893.16,233.91
2024,可隆-华南,抓绒夹克,508,910,164,1544,3066,1429,3879631.31,3066,1582,1685.25,441.41,846.58,1133.49,1398.34,1685.25,1972.17,2237.01,2612.21,1300.28,238.37
2024,可隆-华南,棉服,544,1174,144,1859,3202,1168,8253157.21,3202,1862,3085.69,787.51,1589.42,2101.31,2573.81,3085.69,3597.57,4070.08,4739.46,2669.01,395.98
2024,可隆-华南,短袖T恤,1072,2859,624,3950,7303,5380,3697756.57,7303,4555,697.64,202.55,312.8,444.46,565.99,697.64,829.3,950.82,1122.99,545.86,103.03
2024,可隆-华南,短裤,955,1204,266,1619,4401,2338,2330624.57,4401,2425,766.79,114.85,548.58,623.23,692.14,766.79,841.44,910.34,1007.96,535.3,124.57
2024,可隆-华南,羽绒服,734,1704,361,2014,4525,2911,10497955.81,4525,2799,3151.99,626.44,1961.75,2368.94,2744.8,3151.99,3559.17,3935.03,4467.51,2326.19,620.97
2024,可隆-华南,衬衫,976,797,242,1785,2979,1049,1821530.77,2979,2015,1045.18,206.12,653.55,787.53,911.2,1045.18,1179.16,1302.83,1478.03,635.29,101.14
2024,可隆-华南,软壳夹克,1460,1693,104,2659,6095,3744,13243890.75,6095,3257,2936.95,690.2,1625.56,2074.19,2488.31,2936.95,3385.58,3799.7,4386.37,2206.19,551.15
2024,可隆-华南,连衣裙,237,241,91,435,813,401,936800.14,813,569,1634.79,289.11,1085.48,1273.4,1446.87,1634.79,1822.72,1996.18,2241.93,1171.29,221.02
2024,可隆-华南,配件,871,699,406,1686,2644,972,761137.73,2644,1976,369.17,64.63,246.37,288.38,327.16,369.17,411.18,449.96,504.89,288.74,57.1
2024,可隆-华南,针织夹克,400,1487,314,1899,3287,1391,2945434.51,3287,2201,1473.62,460.12,599.38,898.46,1174.54,1473.62,1772.69,2048.77,2439.87,1002.55,150.87
2024,可隆-华南,长袖T恤,1701,2544,526,3403,9866,3652,4667878.91,9866,4771,802.45,132.05,551.54,637.38,716.61,802.45,888.28,967.51,1079.76,496.91,132.66
